assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
7367835,177047,Fimbristylis consanguinea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fimbristylis,consanguinea,,,,Kunth,Least Concern,,3.1,Unknown,Global
7368098,177114,Rotala fimbriata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,fimbriata,,,,Wight,Least Concern,,3.1,Unknown,Global
7369095,177115,Ischaemum muticum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Ischaemum,muticum,,,,L.,Least Concern,,3.1,Stable,Global
7369357,177117,Limnophila repens,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,repens,,,,(Benth.) Benth.,Least Concern,,3.1,Unknown,Global
7369665,177118,Murdannia spirata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Murdannia,spirata,,,,(L.) G.Brückn.,Least Concern,,3.1,Unknown,Global
7370568,177052,Kyllinga bulbosa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Kyllinga,bulbosa,,,,P. Beauv.,Least Concern,,3.1,Stable,Global
7371286,177121,Eriocaulon lanceolatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,lanceolatum,,,,Miq. ex Körn.,Least Concern,,3.1,Stable,Global
7371485,177055,Fimbristylis dauciformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fimbristylis,dauciformis,,,,Govind.,Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
7371727,177122,Eleocharis lankana,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Eleocharis,lankana,,,,T.Koyama,Least Concern,,3.1,Stable,Global
7372426,177064,Scleria terrestris,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Scleria,terrestris,,,,(L.) Fassett,Least Concern,,3.1,Stable,Global
7372728,177125,Eriocaulon breviscapum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,breviscapum,,,,Körn.,Least Concern,,3.1,Decreasing,Global
7372913,177065,Eriocaulon minutum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,minutum,,,,Hook.f.,Least Concern,,3.1,Unknown,Global
7373132,177126,Rotala densiflora,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,densiflora,,,,(Roth) Koehne,Least Concern,,3.1,Stable,Global
7373492,177066,Limnophila glandulifera,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,glandulifera,,,,Philcox,Data Deficient,,3.1,Unknown,Global
7373683,177128,Polygonum plebeium,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Polygonum,plebeium,,,,R.Br.,Least Concern,,3.1,Increasing,Global
7374394,177131,Utricularia lazulina,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,lazulina,,,,P.Taylor,Least Concern,,3.1,Unknown,Global
7374576,177132,Panicum sumatrense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Panicum,sumatrense,,,,Roth,Least Concern,,3.1,Stable,Global
7374764,177133,Najas malesiana,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Najas,malesiana,,,,W.J.de Wilde,Least Concern,,3.1,Stable,Global
7375014,177135,Rotala macrandra,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,macrandra,,,,Koehne ,Least Concern,,3.1,Unknown,Global
7375204,177139,Hygrophila heinei,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,heinei,,,,Sreem.,Least Concern,,3.1,Unknown,Global
7375449,177140,Carex phacota,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,phacota,,,,Spreng.,Least Concern,,3.1,Stable,Global
7376631,177146,Eriocaulon odoratum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,odoratum,,,,Dalzell,Least Concern,,3.1,Stable,Global
7376826,177147,Sphaeranthus amaranthoides,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Sphaeranthus,amaranthoides,,,,Burm.f.,Least Concern,,3.1,Unknown,Global
7377016,177148,Commelina imberbis,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Commelina,imberbis,,,,Ehrenb. ex Hassk.,Least Concern,,3.1,Stable,Global
7377338,177149,Eriocaulon apetalum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,apetalum,,,,"Punekar, Malpure &amp; Lakshmin.",Least Concern,,3.1,Unknown,Global
7377573,177150,Cyperus tuberosus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,tuberosus,,,,Rottb.,Least Concern,,3.1,Unknown,Global
7378349,177153,Eriocaulon baramaticum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,baramaticum,,,,"Shimpale, Bhagat, R.B.Deshmukh &amp; S.R.Yadav",Data Deficient,,3.1,Unknown,Global
7378526,177154,Eriocaulon eurypeplon,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,eurypeplon,,,,Körn.,Least Concern,,3.1,Decreasing,Global
7378813,177155,Fimbristylis schoenoides,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fimbristylis,schoenoides,,,,(Retz.) Vahl,Least Concern,,3.1,Stable,Global
7379347,177156,Centranthera indica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OROBANCHACEAE,Centranthera,indica,,,,(L.) Gamble,Least Concern,,3.1,Unknown,Global
7379774,177157,Cyperus rubicundus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,rubicundus,,,,Vahl ,Least Concern,,3.1,Stable,Global
7380051,177158,Eriocaulon pectinatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,pectinatum,,,,Ruhland,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
7380285,177159,Cyperus platyphyllus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,platyphyllus,,,,Roem. &amp; Schult.,Least Concern,,3.1,Stable,Global
7380515,177160,Rotala cookii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,cookii,,,,K.T.Joseph &amp;  Sivar.,Endangered,"B1ab(i,iii)+2ab(i,iii)",3.1,Decreasing,Global
7380722,177162,Isachne bicolor,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Isachne,bicolor,,,,Naik &amp; Patunkar,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
7381728,177164,Pycreus puncticulatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Pycreus,puncticulatus,,,,(Vahl) Nees  ,Least Concern,,3.1,Stable,Global
7381903,177166,Carex longipes,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,longipes,,,,D.Don ex Tilloch &amp; Taylor,Least Concern,,3.1,Unknown,Global
7382900,177169,Nitella pseudoflabellata,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Nitella,pseudoflabellata,,,,A.Braun,Least Concern,,3.1,Unknown,Global
7383070,177172,Elaphoglossum stelligerum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Elaphoglossum,stelligerum,,,,(Wall. ex Baker) T.Moore ex Alston &amp; Bonner,Least Concern,,3.1,Unknown,Global
7383828,177174,Ischaemum travancorense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Ischaemum,travancorense,,,,Stapf ex C.E.C.Fisch. ,Least Concern,,3.1,Stable,Global
7384002,177175,Cyperus pilosus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,pilosus,,,,Vahl,Least Concern,,3.1,Stable,Global
7384396,177177,Aponogeton bruggenii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,bruggenii,,,,S.R.Yadav &amp; Govekar,Vulnerable,D2,3.1,Unknown,Global
7384985,177180,Fuirena trilobites,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fuirena,trilobites,,,,C.B.Clarke,Least Concern,,3.1,Unknown,Global
7385188,177182,Cyanotis cristata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Cyanotis,cristata,,,,(L.) D.Don,Least Concern,,3.1,Stable,Global
7385622,177183,Craterostigma nummulariifolium,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Craterostigma,nummulariifolium,,,,"(D.Don) Eb.Fisch., Schäferh. &amp; Kai Müll.",Least Concern,,3.1,Unknown,Global
7386798,177193,Dalzellia zeylanica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Dalzellia,zeylanica,,,,Wight,Least Concern,,3.1,Decreasing,Global
7387133,177194,Fimbristylis kingii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fimbristylis,kingii,,,,Gamble ex Boeckeler,Least Concern,,3.1,Unknown,Global
7387378,177195,Eriocaulon heterolepis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,heterolepis,,,,Steud.,Least Concern,,3.1,Stable,Global
7387587,177197,Lindernia minima,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Lindernia,minima,,,,(Benth.) Mukerjee,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
7387808,177198,Lindernia manilaliana,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Lindernia,manilaliana,,,,Sivar.,Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
7388026,177199,Cyperus arenarius,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,arenarius,,,,Retz.,Least Concern,,3.1,Stable,Global
7388292,177201,Echinochloa picta,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Echinochloa,picta,,,,(J.Koenig) P.W.Michael,Least Concern,,3.1,Stable,Global
7388590,177203,Cyperus compactus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,compactus,,,,Retz. ,Least Concern,,3.1,Stable,Global
7389468,177205,Eriocaulon brownianum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,brownianum,,,,Mart.,Least Concern,,3.1,Stable,Global
7389705,177206,Carex lindleyana,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,lindleyana,,,,Nees,Least Concern,,3.1,Unknown,Global
7389887,177207,Cyperus castaneus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,castaneus,,,,Willd.,Least Concern,,3.1,Stable,Global
7390233,177208,Lipocarpha kernii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Lipocarpha,kernii,,,,(Raymond) Goetgh.,Least Concern,,3.1,Decreasing,Global
7390505,177209,Bonnaya tenuifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Bonnaya,tenuifolia,,,,(Colsm.) Spreng.,Least Concern,,3.1,Unknown,Global
7390743,177210,Eriocaulon robustum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,robustum,,,,Steud.,Least Concern,,3.1,Unknown,Global
7391017,177211,Willisia selaginoides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Willisia,selaginoides,,,,(Bedd.) Warm. ex Willis,Vulnerable,"B1ab(i,ii,iii)",3.1,Unknown,Global
7391513,177214,Bonnaya ruellioides,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Bonnaya,ruellioides,,,,(Colsm.) Spreng.,Least Concern,,3.1,Unknown,Global
7392174,177216,Eriocaulon achiton,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,achiton,,,,Körn.,Least Concern,,3.1,Unknown,Global
7392411,177218,Rotala malampuzhensis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,malampuzhensis,,,,R.V.Nair ex C.D.K.Cook,Least Concern,,3.1,Unknown,Global
7392726,177219,Kyllinga nemoralis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Kyllinga,nemoralis,,,,(J.R.Forst. &amp; G.Forst.) Dandy ex Hutch. &amp; Dalziel,Least Concern,,3.1,Stable,Global
7393463,177222,Cyathocline purpurea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Cyathocline,purpurea,,,,(Buch.-Ham. ex D.Don) Kuntze,Least Concern,,3.1,Stable,Global
7393795,177224,Eriocaulon truncatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,truncatum,,,,Buch.-Ham. ex Mart.,Least Concern,,3.1,Unknown,Global
7394163,177225,Emilia zeylanica,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Emilia,zeylanica,,,,C.B.Clarke ,Least Concern,,3.1,Unknown,Global
7394696,177227,Paspalum conjugatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Paspalum,conjugatum,,,,P.J.Bergius,Least Concern,,3.1,Stable,Global
7395061,177228,Cyanotis cucullata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Cyanotis,cucullata,,,,(Roth) Kunth,Least Concern,,3.1,Unknown,Global
7395255,177231,Chara hydropitys,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Chara,hydropitys,,,,A.Braun,Least Concern,,3.1,Unknown,Global
7395447,177233,Eriocaulon anshiense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,anshiense,,,,"Punekar, Malpure &amp; Lakshmin.",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
7395671,177234,Lagenandra toxicaria,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lagenandra,toxicaria,,,,Dalzell,Least Concern,,3.1,Unknown,Global
7395918,177235,Elaphoglossum nilgiricum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Elaphoglossum,nilgiricum,,,,Krajina ex Sledge,Least Concern,,3.1,Decreasing,Global
7396094,177236,Diplacrum caricinum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Diplacrum,caricinum,,,,R.Br.              ,Least Concern,,3.1,Unknown,Global
7396354,177237,Hemarthria compressa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Hemarthria,compressa,,,,(L.f.) R.Br.,Least Concern,,3.1,Unknown,Global
7396834,177238,Cyperus elatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,elatus,,,,L.,Least Concern,,3.1,Stable,Global
7398204,177242,Polytrias indica,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Polytrias,indica,,,,(Houtt.) Veldkamp,Least Concern,,3.1,Stable,Global
7398983,177244,Carex filicina,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,filicina,,,,Nees,Least Concern,,3.1,Stable,Global
7399231,177246,Eriocaulon cuspidatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,cuspidatum,,,,Dalzell,Least Concern,,3.1,Unknown,Global
7399494,177248,Alocasia fornicata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Alocasia,fornicata,,,,(Roxb.) Schott,Least Concern,,3.1,Unknown,Global
7399780,177249,Aponogeton appendiculatus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,appendiculatus,,,,H.Bruggen,Data Deficient,,3.1,Unknown,Global
7400048,177250,Torenia molluginoides,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Torenia,molluginoides,,,,"(Benth) Eb.Fisch., Schäferh. &amp; Kai Müll.",Least Concern,,3.1,Unknown,Global
7400231,177254,Eriocaulon kolhapurense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,kolhapurense,,,,"S.P.Gaikwad, Sardesai &amp; S.R.Yadav",Vulnerable,D2,3.1,Decreasing,Global
7400510,177255,Limnopoa meeboldii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Limnopoa,meeboldii,,,,(C.E.C.Fisch.) C.E.Hubb. ,Endangered,B2ab(iii),3.1,Unknown,Global
7400738,177256,Nitella flexilis,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Nitella,flexilis,,,,(L.) C.Agardh,Least Concern,,3.1,Unknown,Global
7400989,177258,Lagenandra ovata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lagenandra,ovata,,,,(L.) Thwaites,Least Concern,,3.1,Unknown,Global
7401221,177261,Centranthera tranquebarica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OROBANCHACEAE,Centranthera,tranquebarica,,,,(Spreng.) Merr. ,Least Concern,,3.1,Unknown,Global
7401474,177263,Eriochloa procera,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Eriochloa,procera,,,,(Retz.) C.E.Hubb.,Least Concern,,3.1,Stable,Global
7401952,177264,Homonoia retusa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Homonoia,retusa,,,,(Graham ex Wight) Müll.Arg.,Least Concern,,3.1,Unknown,Global
7402163,177267,Nitella annamalaiensis,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Nitella,annamalaiensis,,,,Subram.,Data Deficient,,3.1,Unknown,Global
7402317,177270,Ischaemum jayachandranii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Ischaemum,jayachandranii,,,,"R.Ansari, V.S.Ramach. &amp; Sreek.",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
7402957,177272,Rotala illecebroides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,illecebroides,,,,(Arn.) Koehne,Least Concern,,3.1,Unknown,Global
7403139,177273,Eriocaulon minimum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,minimum,,,,Lam.,Least Concern,,3.1,Stable,Global
7403360,177274,Limnophila connata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,connata,,,,(Buch.-Ham. ex D.Don) Hand.-Mazz. ,Least Concern,,3.1,Unknown,Global
7403676,177276,Cyperus cyperoides,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,cyperoides,,,,(L.) Kuntze,Least Concern,,3.1,Stable,Global
7404209,177277,Commelina clavata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Commelina,clavata,,,,C.B.Clarke,Least Concern,,3.1,Unknown,Global
7404469,177278,Eleocharis wadoodii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Eleocharis,wadoodii,,,,"S.R.Yadav, Lekhak &amp; Chandore",Data Deficient,,3.1,Unknown,Global
7404655,177279,Dicraeia dichotoma,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Dicraeia,dichotoma,,,,Tul.,Near Threatened,,3.1,Unknown,Global
7404840,177280,Pogonatherum paniceum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Pogonatherum,paniceum,,,,(Lam.) Hack.,Least Concern,,3.1,Stable,Global
7405146,177281,Scirpus naikianus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Scirpus,naikianus,,,,M.A.Wadood Khan,Data Deficient,,3.1,Unknown,Global
7405355,177282,Eriocaulon dalzellii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,dalzellii,,,,Körn.,Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
7405663,177283,Eriocaulon cookei,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,cookei,,,,"Punekar, Malpure &amp; Lakshmin.",Least Concern,,3.1,Unknown,Global
7405858,177285,Eriocaulon longicuspe,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,longicuspe,,,,Hook.f.,Least Concern,,3.1,Stable,Global
7406040,177286,Cyperus stoloniferus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,stoloniferus,,,,Retz.,Least Concern,,3.1,Unknown,Global
7406321,177287,Isachne albens,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Isachne,albens,,,,Trin.,Least Concern,,3.1,Unknown,Global
7406629,177288,Zeylanidium subulatum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Zeylanidium,subulatum,,,,(Gardner) C.Cusset,Least Concern,,3.1,Unknown,Global
7406813,177289,Nitella tenuissima,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Nitella,tenuissima,,,,(Desv.) Kütz.,Least Concern,,3.1,Unknown,Global
7407827,177292,Pogostemon salicifolius,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Pogostemon,salicifolius,,,,(Dalzell ex Hook.f.) El Gazzar &amp; L.Watson,Least Concern,,3.1,Unknown,Global
7407994,177295,Geissaspis cristata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Geissaspis,cristata,,,,Wight &amp; Arn.,Least Concern,,3.1,Stable,Global
7408313,177297,Eriocaulon maharashtrense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,maharashtrense,,,,Punekar &amp; Lakshmin.,Vulnerable,D2,3.1,Decreasing,Global
7408797,177300,Utricularia foveolata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,foveolata,,,,Edgew. ,Least Concern,,3.1,Unknown,Global
7409657,177303,Bolbitis aspleniifolia,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Bolbitis,aspleniifolia,,,,(Bory) K.Iwats.,Data Deficient,,3.1,Decreasing,Global
7409858,177304,Nesaea prostrata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Nesaea,prostrata,,,,(Buch.-Ham. ex Dillwyn) Suresh,Least Concern,,3.1,Unknown,Global
7410067,177307,Eriocaulon karnatakense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,karnatakense,,,,"S.P.Gaikwad, Sardesai, U.S.Yadav &amp; S.R.Yadav",Vulnerable,D2,3.1,Unknown,Global
7410305,177308,Eriocaulon parviflorum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,parviflorum,,,,(Fyson) R.Ansari &amp; N.P.Balakr.,Least Concern,,3.1,Stable,Global
7410517,177309,Aponogeton undulatus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,undulatus,,,,Roxb.,Least Concern,,3.1,Stable,Global
7410820,177310,Pogostemon wightii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Pogostemon,wightii,,,,Benth.,Least Concern,,3.1,Stable,Global
7411001,177311,Limnophila chinensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,chinensis,,,,(Osbeck) Merr. ,Least Concern,,3.1,Unknown,Global
7411770,177313,Bonnaya oppositifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Bonnaya,oppositifolia,,,,(Retz.) Spreng.,Least Concern,,3.1,Decreasing,Global
7412072,177315,Fimbristylis hirsutifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fimbristylis,hirsutifolia,,,,Govind.,Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
7412322,177317,Chara setosa,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Chara,setosa,,,,Klein ex Willd.,Data Deficient,,3.1,Unknown,Global
7412484,177318,Crinum lorifolium,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Crinum,lorifolium,,,,Roxb. ex Ker Gawl.,Least Concern,,3.1,Unknown,Global
7412771,177319,Isachne veldkampii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Isachne,veldkampii,,,,K.G.Bhat &amp; Nagendran,Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
7413023,177320,Scleria poklei,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Scleria,poklei,,,,M.A.Wadood Khan,Data Deficient,,3.1,Unknown,Global
